NO,SEMESTRE,CR APROBADOS,CR INSRITOS,PROMEDIO,CARRERA
3706,7,152,27,79.97,INDUSTRIAL
3707,7,78,30,79.89,INDUSTRIAL
3708,7,123,36,79.69,INDUSTRIAL
3709,7,130,23,79.5,INDUSTRIAL
3710,7,69,23,79.44,INDUSTRIAL
3711,7,126,17,79.38,INDUSTRIAL
3712,7,91,27,79.33,INDUSTRIAL
3713,7,69,26,79.25,INDUSTRIAL
3714,7,112,30,79.12,INDUSTRIAL
3715,7,136,31,79.06,INDUSTRIAL
3716,7,112,28,78.35,INDUSTRIAL
3717,7,128,17,78.03,INDUSTRIAL
3718,6,150,30,94.71,INDUSTRIAL
3719,6,150,30,94.53,INDUSTRIAL
3720,6,150,35,94.32,INDUSTRIAL
3721,6,145,35,94,INDUSTRIAL
3722,6,171,35,93.9,INDUSTRIAL
3723,6,150,30,93.79,INDUSTRIAL
3724,6,150,35,93.62,INDUSTRIAL
3725,6,155,34,93.4,INDUSTRIAL
3726,6,145,30,93.36,INDUSTRIAL
3727,6,150,35,93,INDUSTRIAL
3728,6,130,31,93,INDUSTRIAL
3729,6,145,30,92.79,INDUSTRIAL
3730,6,145,30,92.76,INDUSTRIAL
3731,6,154,30,92.51,INDUSTRIAL
3732,6,145,30,92.48,INDUSTRIAL
3733,6,145,31,92.45,INDUSTRIAL
3734,6,149,25,91.97,INDUSTRIAL
3735,6,150,35,91.06,INDUSTRIAL
3736,6,149,30,90.47,INDUSTRIAL
3737,6,150,30,90.47,INDUSTRIAL
3738,6,141,31,90.44,INDUSTRIAL
3739,6,141,25,89.97,INDUSTRIAL
3740,6,150,35,89.94,INDUSTRIAL
3741,6,142,30,89.59,INDUSTRIAL
3742,6,144,21,89.55,INDUSTRIAL
3743,6,142,25,89.53,INDUSTRIAL
3744,6,142,25,89.31,INDUSTRIAL
3745,6,145,35,89.21,INDUSTRIAL
3746,6,150,31,89.03,INDUSTRIAL
3747,6,145,34,88.88,INDUSTRIAL
3748,6,145,30,88.64,INDUSTRIAL
3749,6,140,35,88.56,INDUSTRIAL
3750,6,150,35,88.35,INDUSTRIAL
3751,6,137,22,88.16,INDUSTRIAL
3752,6,131,31,87.83,INDUSTRIAL
3753,6,133,29,87.7,INDUSTRIAL
3754,6,108,29,87.24,INDUSTRIAL
3755,6,141,21,86.91,INDUSTRIAL
3756,6,136,21,86.9,INDUSTRIAL
3757,6,141,22,86.81,INDUSTRIAL
3758,6,138,31,86.75,INDUSTRIAL
3759,6,138,21,86.48,INDUSTRIAL
3760,6,121,35,86.43,INDUSTRIAL
3761,6,72,24,86.24,INDUSTRIAL
3762,6,120,18,85.89,INDUSTRIAL
3763,6,141,25,85.75,INDUSTRIAL
3764,6,145,25,85.7,INDUSTRIAL
3765,6,95,13,85.68,INDUSTRIAL
3766,6,132,21,85.27,INDUSTRIAL
3767,6,132,26,85.27,INDUSTRIAL
3768,6,145,35,84.97,INDUSTRIAL
3769,6,137,25,84.77,INDUSTRIAL
3770,6,137,29,84.68,INDUSTRIAL
3771,6,136,21,84.52,INDUSTRIAL
3772,6,120,28,84.29,INDUSTRIAL
3773,6,110,27,84.28,INDUSTRIAL
3774,6,134,21,84.17,INDUSTRIAL
3775,6,76,16,83.72,INDUSTRIAL
3776,6,116,26,83.27,INDUSTRIAL
3777,6,118,34,82.78,INDUSTRIAL
3778,6,102,34,82.74,INDUSTRIAL
3779,6,141,34,82.53,INDUSTRIAL
3780,6,65,18,82.47,INDUSTRIAL
3781,6,114,25,82.15,INDUSTRIAL
3782,6,128,25,81.55,INDUSTRIAL
3783,6,120,30,81.43,INDUSTRIAL
3784,6,125,25,81.36,INDUSTRIAL
3785,6,,33,0,INDUSTRIAL
3786,6,,30,0,INDUSTRIAL
3787,5,112,30,92,INDUSTRIAL
3788,5,112,27,90.56,INDUSTRIAL
3789,5,112,30,90.32,INDUSTRIAL
3790,5,112,30,90,INDUSTRIAL
3791,5,107,31,89.92,INDUSTRIAL
3792,5,112,27,88.96,INDUSTRIAL
3793,5,112,30,87.92,INDUSTRIAL
3794,5,93,32,87.86,INDUSTRIAL
3795,5,107,26,87.5,INDUSTRIAL
3796,5,112,30,87.12,INDUSTRIAL
3797,5,117,26,87.12,INDUSTRIAL
3798,5,112,30,86.52,INDUSTRIAL
3799,5,112,25,86.44,INDUSTRIAL
3800,5,106,27,86.33,INDUSTRIAL
3801,5,112,25,86.16,INDUSTRIAL
3802,5,107,30,86.04,INDUSTRIAL
3803,5,108,27,85.79,INDUSTRIAL
3804,5,112,30,85.52,INDUSTRIAL
3805,5,112,30,85.36,INDUSTRIAL
3806,5,106,24,85.32,INDUSTRIAL
3807,5,112,25,85.32,INDUSTRIAL
3808,5,103,30,85.3,INDUSTRIAL
3809,5,112,30,84.96,INDUSTRIAL
3810,5,112,30,84.92,INDUSTRIAL
3811,5,112,30,84.68,INDUSTRIAL
3812,5,112,27,84.52,INDUSTRIAL
3813,5,103,34,84.52,INDUSTRIAL
3814,5,107,27,84.42,INDUSTRIAL
3815,5,108,26,84.42,INDUSTRIAL
3816,5,80,29,84.39,INDUSTRIAL
3817,5,107,32,84.29,INDUSTRIAL
3818,5,97,30,84.27,INDUSTRIAL
3819,5,112,27,84.24,INDUSTRIAL
3820,5,107,30,84.21,INDUSTRIAL
3821,5,101,35,84.09,INDUSTRIAL
3822,5,110,25,84.08,INDUSTRIAL
3823,5,112,30,83.92,INDUSTRIAL
3824,5,103,25,83.91,INDUSTRIAL
3825,5,106,24,83.79,INDUSTRIAL
3826,5,102,30,83.61,INDUSTRIAL
3827,5,112,27,83.6,INDUSTRIAL
3828,5,94,30,83.57,INDUSTRIAL
3829,5,98,28,83.52,INDUSTRIAL
3830,5,94,32,83.48,INDUSTRIAL
3831,5,116,26,83.35,INDUSTRIAL
3832,5,79,32,83.33,INDUSTRIAL
3833,5,107,32,83.25,INDUSTRIAL
3834,5,93,28,83.24,INDUSTRIAL
3835,5,106,18,83,INDUSTRIAL
3836,5,97,23,83,INDUSTRIAL
3837,5,104,29,82.96,INDUSTRIAL
3838,5,93,13,82.95,INDUSTRIAL
3839,5,64,23,82.79,INDUSTRIAL
3840,5,112,30,82.76,INDUSTRIAL
3841,5,112,23,82.76,INDUSTRIAL
3842,5,48,26,82.73,INDUSTRIAL
3843,5,113,26,82.72,INDUSTRIAL
3844,5,71,22,82.69,INDUSTRIAL
3845,5,107,30,82.58,INDUSTRIAL
3846,5,60,22,82.57,INDUSTRIAL
3847,5,112,27,82.52,INDUSTRIAL
3848,5,60,28,82.5,INDUSTRIAL
3849,5,103,32,82.43,INDUSTRIAL
3850,5,103,25,82.3,INDUSTRIAL
3851,5,112,30,82.16,INDUSTRIAL
3852,5,69,5,82.06,INDUSTRIAL
3853,5,94,32,82.05,INDUSTRIAL
3854,5,106,26,82.04,INDUSTRIAL
3855,5,116,26,81.81,INDUSTRIAL
3856,5,112,30,81.4,INDUSTRIAL
3857,5,73,25,81.24,INDUSTRIAL
3858,5,88,30,81.2,INDUSTRIAL
3859,5,79,23,81.06,INDUSTRIAL
3860,5,89,29,81,INDUSTRIAL
3861,5,94,31,80.62,INDUSTRIAL
3862,5,95,31,79.48,INDUSTRIAL
3863,5,94,25,79.33,INDUSTRIAL
3864,5,55,21,79.31,INDUSTRIAL
3865,4,80,32,95.17,INDUSTRIAL
3866,4,84,28,94.79,INDUSTRIAL
3867,4,80,32,94.5,INDUSTRIAL
3868,4,80,32,94.06,INDUSTRIAL
3869,4,80,32,93.83,INDUSTRIAL
3870,4,84,33,93.16,INDUSTRIAL
3871,4,75,31,92.88,INDUSTRIAL
3872,4,80,32,92.56,INDUSTRIAL
3873,4,84,33,91.68,INDUSTRIAL
3874,4,97,31,91.59,INDUSTRIAL
3875,4,80,31,91.39,INDUSTRIAL
3876,4,80,32,90.94,INDUSTRIAL
3877,4,84,28,90.84,INDUSTRIAL
3878,4,80,32,90.56,INDUSTRIAL
3879,4,80,32,90.33,INDUSTRIAL
3880,4,80,32,90.33,INDUSTRIAL
3881,4,75,32,90.29,INDUSTRIAL
3882,4,34,25,90.25,INDUSTRIAL
3883,4,80,31,90,INDUSTRIAL
3884,4,79,30,89.94,INDUSTRIAL
3885,4,80,32,89.94,INDUSTRIAL
3886,4,80,32,89.83,INDUSTRIAL
3887,4,75,29,89.82,INDUSTRIAL
3888,4,80,32,89.61,INDUSTRIAL
3889,4,84,32,89.58,INDUSTRIAL
3890,4,80,32,89.5,INDUSTRIAL
3891,4,80,32,89.44,INDUSTRIAL
3892,4,79,30,89.44,INDUSTRIAL
3893,4,80,32,89.22,INDUSTRIAL
3894,4,79,36,89.22,INDUSTRIAL
3895,4,80,32,89,INDUSTRIAL
3896,4,74,33,88.82,INDUSTRIAL
3897,4,56,23,88.23,INDUSTRIAL
3898,4,89,34,88.15,INDUSTRIAL
3899,4,56,15,87.85,INDUSTRIAL
3900,4,84,33,87.68,INDUSTRIAL
3901,4,84,32,87.63,INDUSTRIAL
3902,4,76,30,87.59,INDUSTRIAL
3903,4,80,26,87.56,INDUSTRIAL
3904,4,80,26,87.5,INDUSTRIAL
3905,4,80,32,87.33,INDUSTRIAL
3906,4,78,32,87.33,INDUSTRIAL
3907,4,93,35,87.24,INDUSTRIAL
3908,4,40,20,87.11,INDUSTRIAL
3909,4,80,32,86.89,INDUSTRIAL
3910,4,80,27,86.72,INDUSTRIAL
3911,4,76,31,86.71,INDUSTRIAL
3912,4,80,30,86.33,INDUSTRIAL
3913,4,74,33,86.06,INDUSTRIAL
3914,4,88,32,86,INDUSTRIAL
3915,4,79,26,85.94,INDUSTRIAL
3916,4,74,32,85.65,INDUSTRIAL
3917,4,79,32,85.61,INDUSTRIAL
3918,4,65,27,85.33,INDUSTRIAL
3919,4,78,32,85.11,INDUSTRIAL
3920,4,79,33,84.78,INDUSTRIAL
3921,4,66,31,84.73,INDUSTRIAL
3922,4,80,26,84.67,INDUSTRIAL
3923,4,67,21,84.44,INDUSTRIAL
3924,4,80,27,84.39,INDUSTRIAL
3925,4,80,31,84.06,INDUSTRIAL
3926,4,74,36,83.82,INDUSTRIAL
3927,4,34,20,83.63,INDUSTRIAL
3928,4,68,27,83.38,INDUSTRIAL
3929,4,75,31,83.35,INDUSTRIAL
3930,4,75,31,83,INDUSTRIAL
3931,4,47,34,82.91,INDUSTRIAL
3932,4,79,33,82.83,INDUSTRIAL
3933,4,59,27,82.57,INDUSTRIAL
3934,4,61,26,82.57,INDUSTRIAL
3935,4,76,28,82.53,INDUSTRIAL
3936,4,80,26,82.06,INDUSTRIAL
3937,4,65,32,81.8,INDUSTRIAL
3938,4,75,27,81.47,INDUSTRIAL
3939,4,87,24,81.35,INDUSTRIAL
3940,4,67,27,80.06,INDUSTRIAL
3941,4,63,22,79.2,INDUSTRIAL
3942,3,51,29,90.17,INDUSTRIAL
3943,3,46,32,90,INDUSTRIAL
3944,3,51,29,89.83,INDUSTRIAL
3945,3,55,25,89.69,INDUSTRIAL
3946,3,46,23,89.18,INDUSTRIAL
3947,3,51,29,89.17,INDUSTRIAL
3948,3,51,29,89,INDUSTRIAL
3949,3,55,25,88.92,INDUSTRIAL
3950,3,46,32,88.91,INDUSTRIAL
3951,3,67,34,88.13,INDUSTRIAL
3952,3,46,29,87.91,INDUSTRIAL
3953,3,55,25,87.85,INDUSTRIAL
3954,3,51,29,87.67,INDUSTRIAL
3955,3,51,29,87.5,INDUSTRIAL
3956,3,46,28,87.09,INDUSTRIAL
3957,3,34,26,86.88,INDUSTRIAL
3958,3,51,29,86.83,INDUSTRIAL
3959,3,51,24,86.75,INDUSTRIAL
3960,3,17,23,86.5,INDUSTRIAL
3961,3,46,28,86.36,INDUSTRIAL
3962,3,51,24,86.17,INDUSTRIAL
3963,3,46,29,86.09,INDUSTRIAL
3964,3,51,29,86.08,INDUSTRIAL
3965,3,50,33,86,INDUSTRIAL
3966,3,51,33,85.92,INDUSTRIAL
3967,3,46,28,85.91,INDUSTRIAL
3968,3,47,27,85.91,INDUSTRIAL
3969,3,46,29,85.82,INDUSTRIAL
3970,3,46,29,85.64,INDUSTRIAL
3971,3,43,32,85.1,INDUSTRIAL
3972,3,51,22,85.08,INDUSTRIAL
3973,3,55,25,85,INDUSTRIAL
3974,3,51,29,84.92,INDUSTRIAL
3975,3,55,28,84.77,INDUSTRIAL
3976,3,46,29,84.73,INDUSTRIAL
3977,3,31,30,84.71,INDUSTRIAL
3978,3,43,22,84.7,INDUSTRIAL
3979,3,57,32,84.69,INDUSTRIAL
3980,3,38,26,84.67,INDUSTRIAL
3981,3,47,22,84.64,INDUSTRIAL
3982,3,46,29,84.55,INDUSTRIAL
3983,3,45,35,84.55,INDUSTRIAL
3984,3,40,25,84.4,INDUSTRIAL
3985,3,46,29,84.27,INDUSTRIAL
3986,3,31,21,84,INDUSTRIAL
3987,3,51,29,83.92,INDUSTRIAL
3988,3,46,29,83.91,INDUSTRIAL
3989,3,46,33,83.91,INDUSTRIAL
3990,3,51,29,83.75,INDUSTRIAL
3991,3,46,27,83.73,INDUSTRIAL
3992,3,38,22,83.67,INDUSTRIAL
3993,3,47,28,83.55,INDUSTRIAL
3994,3,48,25,83.55,INDUSTRIAL
3995,3,40,29,83.5,INDUSTRIAL
3996,3,46,29,83.45,INDUSTRIAL
3997,3,51,33,83.33,INDUSTRIAL
3998,3,51,29,83.17,INDUSTRIAL
3999,3,46,27,83.09,INDUSTRIAL
4000,3,46,28,83.09,INDUSTRIAL
4001,3,51,29,83.08,INDUSTRIAL
4002,3,51,29,83,INDUSTRIAL
4003,3,46,32,82.82,INDUSTRIAL
4004,3,46,26,82.73,INDUSTRIAL
4005,3,51,29,82.67,INDUSTRIAL
4006,3,34,21,82.63,INDUSTRIAL
4007,3,47,30,82.27,INDUSTRIAL
4008,3,46,29,82.18,INDUSTRIAL
4009,3,62,29,82.14,INDUSTRIAL
4010,3,47,29,81.91,INDUSTRIAL
4011,3,47,30,81.64,INDUSTRIAL
4012,3,51,29,81.58,INDUSTRIAL
4013,3,46,32,81.45,INDUSTRIAL
4014,3,51,28,81.08,INDUSTRIAL
4015,3,55,29,80.62,INDUSTRIAL
4016,3,46,32,80.45,INDUSTRIAL
4017,3,51,29,80.42,INDUSTRIAL
4018,3,42,26,80.2,INDUSTRIAL
4019,3,55,33,79.92,INDUSTRIAL
4020,3,43,28,79.8,INDUSTRIAL
4021,3,47,24,78.82,INDUSTRIAL
4022,3,47,36,77.64,INDUSTRIAL
4023,3,40,25,76.78,INDUSTRIAL
4024,2,27,24,95.83,INDUSTRIAL
4025,2,27,24,95,INDUSTRIAL
4026,2,27,24,95,INDUSTRIAL
4027,2,27,24,94.83,INDUSTRIAL
4028,2,27,24,94.67,INDUSTRIAL
4029,2,27,24,94.5,INDUSTRIAL
4030,2,27,24,94.5,INDUSTRIAL
4031,2,27,24,93.67,INDUSTRIAL
4032,2,27,24,93.17,INDUSTRIAL
4033,2,27,24,92.83,INDUSTRIAL
4034,2,23,28,92.8,INDUSTRIAL
4035,2,27,24,92.67,INDUSTRIAL
4036,2,27,24,92.67,INDUSTRIAL
4037,2,27,24,92.5,INDUSTRIAL
4038,2,27,24,92.33,INDUSTRIAL
4039,2,27,28,91.83,INDUSTRIAL
4040,2,27,24,91.67,INDUSTRIAL
4041,2,27,24,91.67,INDUSTRIAL
4042,2,27,24,91.33,INDUSTRIAL
4043,2,27,24,91.17,INDUSTRIAL
4044,2,27,24,91,INDUSTRIAL
4045,2,27,24,91,INDUSTRIAL
4046,2,27,24,90.33,INDUSTRIAL
4047,2,27,24,90,INDUSTRIAL
4048,2,23,24,90,INDUSTRIAL
4049,2,27,28,90,INDUSTRIAL
4050,2,27,24,89.83,INDUSTRIAL
4051,2,27,24,89.67,INDUSTRIAL
4052,2,27,24,89.5,INDUSTRIAL
4053,2,27,24,89.5,INDUSTRIAL
4054,2,27,24,89,INDUSTRIAL
4055,2,27,24,89,INDUSTRIAL
4056,2,27,20,88.83,INDUSTRIAL
4057,2,27,24,88.67,INDUSTRIAL
4058,2,27,24,88.5,INDUSTRIAL
4059,2,27,24,88.5,INDUSTRIAL
4060,2,23,24,88.4,INDUSTRIAL
4061,2,27,24,88.33,INDUSTRIAL
4062,2,22,24,88.2,INDUSTRIAL
4063,2,27,24,88.17,INDUSTRIAL
4064,2,27,24,88,INDUSTRIAL
4065,2,27,24,87.67,INDUSTRIAL
4066,2,27,24,87.67,INDUSTRIAL
4067,2,22,24,87.6,INDUSTRIAL
4068,2,27,24,87.5,INDUSTRIAL
4069,2,27,24,87.17,INDUSTRIAL
4070,2,27,24,87,INDUSTRIAL
4071,2,27,24,86.83,INDUSTRIAL
4072,2,22,24,86.6,INDUSTRIAL
4073,2,27,24,86.5,INDUSTRIAL
4074,2,27,28,86.5,INDUSTRIAL
4075,2,27,24,86.33,INDUSTRIAL
4076,2,27,24,86.33,INDUSTRIAL
4077,2,23,25,86.2,INDUSTRIAL
4078,2,27,24,86.17,INDUSTRIAL
4079,2,27,24,86,INDUSTRIAL
4080,2,27,24,85.33,INDUSTRIAL
4081,2,27,28,85.33,INDUSTRIAL
4082,2,27,24,85.33,INDUSTRIAL
4083,2,27,24,85,INDUSTRIAL
4084,2,27,24,84.67,INDUSTRIAL
4085,2,23,24,84.6,INDUSTRIAL
4086,2,27,24,84.33,INDUSTRIAL
4087,2,27,24,84.17,INDUSTRIAL
4088,2,22,24,84,INDUSTRIAL
4089,2,43,33,83.8,INDUSTRIAL
4090,2,43,32,83.8,INDUSTRIAL
4091,2,18,28,83.75,INDUSTRIAL
4092,2,18,25,83.25,INDUSTRIAL
4093,2,27,28,82.67,INDUSTRIAL
4094,2,22,24,82.6,INDUSTRIAL
4095,2,27,20,82.5,INDUSTRIAL
4096,2,22,24,82.4,INDUSTRIAL
4097,2,22,24,82.4,INDUSTRIAL
4098,2,8,24,82,INDUSTRIAL
4099,2,4,23,82,INDUSTRIAL
4100,2,23,28,81.4,INDUSTRIAL
4101,2,27,24,80.83,INDUSTRIAL
4102,2,23,24,80.6,INDUSTRIAL
4103,2,22,25,79.2,INDUSTRIAL
4104,2,27,24,78,INDUSTRIAL
4105,2,22,24,77.4,INDUSTRIAL
4106,2,18,24,77.25,INDUSTRIAL
4107,2,21,24,76.8,INDUSTRIAL
4108,2,,25,0,INDUSTRIAL
4109,2,,31,0,INDUSTRIAL
4110,2,,25,0,INDUSTRIAL
4111,1,,27,0,INDUSTRIAL
4112,1,,27,0,INDUSTRIAL
4113,1,,27,0,INDUSTRIAL
4114,1,,27,0,INDUSTRIAL
4115,1,,27,0,INDUSTRIAL
4116,1,,27,0,INDUSTRIAL
4117,1,,27,0,INDUSTRIAL
4118,1,,27,0,INDUSTRIAL
4119,1,,27,0,INDUSTRIAL
4120,1,,27,0,INDUSTRIAL
4121,1,,27,0,INDUSTRIAL
4122,1,,27,0,INDUSTRIAL
4123,1,,25,0,INDUSTRIAL
4124,1,,27,0,INDUSTRIAL
4125,1,,27,0,INDUSTRIAL
4126,1,,27,0,INDUSTRIAL
4127,1,,30,0,INDUSTRIAL
4128,1,,27,0,INDUSTRIAL
4129,1,,27,0,INDUSTRIAL
4130,1,,27,0,INDUSTRIAL
4131,1,,27,0,INDUSTRIAL
4132,1,,27,0,INDUSTRIAL
4133,1,,27,0,INDUSTRIAL
4134,1,,27,0,INDUSTRIAL
4135,1,,27,0,INDUSTRIAL
4136,1,,27,0,INDUSTRIAL
4137,1,,27,0,INDUSTRIAL
4138,1,,27,0,INDUSTRIAL
4139,1,,27,0,INDUSTRIAL
4140,1,,27,0,INDUSTRIAL
4141,1,,27,0,INDUSTRIAL
4142,1,,27,0,INDUSTRIAL
4143,1,,27,0,INDUSTRIAL
4144,1,,27,0,INDUSTRIAL
4145,1,,27,0,INDUSTRIAL
4146,1,,27,0,INDUSTRIAL
4147,1,,27,0,INDUSTRIAL
4148,1,,27,0,INDUSTRIAL
4149,1,,27,0,INDUSTRIAL
4150,1,,27,0,INDUSTRIAL
4151,1,,27,0,INDUSTRIAL
4152,1,,27,0,INDUSTRIAL
4153,1,,27,0,INDUSTRIAL
4154,1,,27,0,INDUSTRIAL
4155,1,,27,0,INDUSTRIAL
4156,1,,27,0,INDUSTRIAL
4157,1,,27,0,INDUSTRIAL
4158,1,,27,0,INDUSTRIAL
4159,1,,27,0,INDUSTRIAL
4160,1,,27,0,INDUSTRIAL
4161,1,,27,0,INDUSTRIAL
4162,1,,27,0,INDUSTRIAL
4163,1,,27,0,INDUSTRIAL
4164,1,,27,0,INDUSTRIAL
4165,1,,27,0,INDUSTRIAL
4166,1,,27,0,INDUSTRIAL
4167,1,,27,0,INDUSTRIAL
4168,1,,27,0,INDUSTRIAL
4169,1,,27,0,INDUSTRIAL
4170,1,,27,0,INDUSTRIAL
4171,1,,27,0,INDUSTRIAL
4172,1,,27,0,INDUSTRIAL
4173,1,,27,0,INDUSTRIAL
4174,1,,27,0,INDUSTRIAL
4175,1,,27,0,INDUSTRIAL
4176,1,,27,0,INDUSTRIAL
4177,1,,25,0,INDUSTRIAL
4178,1,,27,0,INDUSTRIAL
4179,1,,27,0,INDUSTRIAL
4180,15,240,15,80.53,INFORMATICA
4181,14,240,10,88.02,INFORMATICA
4182,14,240,10,84.04,INFORMATICA
4183,14,250,10,82.79,INFORMATICA
4184,14,231,19,82.34,INFORMATICA
4185,14,235,15,79.69,INFORMATICA
4186,13,192,33,79.76,INFORMATICA
4187,12,235,15,85.98,INFORMATICA
4188,12,246,14,84.27,INFORMATICA
4189,12,250,10,83.75,INFORMATICA
4190,12,209,21,80.78,INFORMATICA
4191,12,245,15,80.1,INFORMATICA
4192,12,178,29,79.74,INFORMATICA
4193,11,229,21,82.44,INFORMATICA
4194,11,182,38,81.53,INFORMATICA
4195,11,142,30,76.63,INFORMATICA
4196,10,240,10,89.94,INFORMATICA
4197,10,240,10,89.79,INFORMATICA
4198,10,232,8,86.66,INFORMATICA
4199,10,201,39,86,INFORMATICA
4200,10,177,34,83.31,INFORMATICA
4201,10,146,33,78.94,INFORMATICA
4202,8,197,38,92.98,INFORMATICA
4203,8,197,28,91.47,INFORMATICA
4204,8,197,28,91.16,INFORMATICA
4205,8,197,38,89.16,INFORMATICA
4206,8,197,38,88.91,INFORMATICA
4207,8,197,28,87.77,INFORMATICA
4208,8,128,29,87.32,INFORMATICA
4209,8,172,33,86.18,INFORMATICA
4210,8,157,19,85.94,INFORMATICA
4211,8,143,19,85.59,INFORMATICA
4212,8,161,28,85.23,INFORMATICA
4213,8,173,34,84.97,INFORMATICA
4214,8,164,33,84.11,INFORMATICA
4215,8,155,18,83.53,INFORMATICA
4216,8,173,34,82.39,INFORMATICA
4217,8,144,23,82.06,INFORMATICA
4218,8,158,23,82.06,INFORMATICA
4219,8,128,21,81.61,INFORMATICA
4220,8,169,33,81.51,INFORMATICA
4221,8,105,23,79.39,INFORMATICA
4222,6,133,23,94.28,INFORMATICA
4223,6,133,23,91.41,INFORMATICA
4224,6,133,23,90.34,INFORMATICA
4225,6,129,26,90.11,INFORMATICA
4226,6,119,26,87.69,INFORMATICA
4227,6,99,21,86.95,INFORMATICA
4228,6,109,21,85.67,INFORMATICA
4229,6,94,21,85.62,INFORMATICA
4230,6,115,26,85.24,INFORMATICA
4231,6,85,27,85.11,INFORMATICA
4232,6,133,23,84.52,INFORMATICA
4233,6,90,22,84,INFORMATICA
4234,6,89,21,83.7,INFORMATICA
4235,6,80,27,83.22,INFORMATICA
4236,6,75,25,82.12,INFORMATICA
4237,6,100,26,82.05,INFORMATICA
4238,6,54,19,81.25,INFORMATICA
4239,6,80,27,81.22,INFORMATICA
4240,6,58,26,77.38,INFORMATICA
4241,4,78,27,88.88,INFORMATICA
4242,4,73,27,87.56,INFORMATICA
4243,4,82,27,85.94,INFORMATICA
4244,4,72,27,85.63,INFORMATICA
4245,4,78,27,85.47,INFORMATICA
4246,4,23,23,84.6,INFORMATICA
4247,4,64,27,84.57,INFORMATICA
4248,4,59,27,84.38,INFORMATICA
4249,4,82,27,83.78,INFORMATICA
4250,4,65,31,83.5,INFORMATICA
4251,4,64,27,83.14,INFORMATICA
4252,4,49,29,82.82,INFORMATICA
4253,4,73,27,81.5,INFORMATICA
4254,4,36,19,81,INFORMATICA
4255,4,64,32,80.79,INFORMATICA
4256,4,73,27,80.75,INFORMATICA
4257,4,64,28,80.43,INFORMATICA
4258,4,26,18,78.5,INFORMATICA
4259,4,35,28,78.38,INFORMATICA
4260,4,45,29,77.4,INFORMATICA
4261,4,27,18,75.17,INFORMATICA
4262,2,27,28,94.83,INFORMATICA
4263,2,27,28,92,INFORMATICA
4264,2,27,28,91.33,INFORMATICA
4265,2,13,23,90.67,INFORMATICA
4266,2,9,28,90,INFORMATICA
4267,2,23,28,88.8,INFORMATICA
4268,2,13,23,88,INFORMATICA
4269,2,23,28,87.8,INFORMATICA
4270,2,18,28,87,INFORMATICA
4271,2,13,23,86.33,INFORMATICA
4272,2,27,28,85.33,INFORMATICA
4273,2,18,28,84.75,INFORMATICA
4274,2,27,28,84.33,INFORMATICA
4275,2,23,28,84,INFORMATICA
4276,2,13,28,83.67,INFORMATICA
4277,2,14,23,83.67,INFORMATICA
4278,2,18,28,82.75,INFORMATICA
4279,2,27,28,82.5,INFORMATICA
4280,2,14,23,82,INFORMATICA
4281,2,18,28,82,INFORMATICA
4282,2,18,23,81.25,INFORMATICA
4283,2,14,23,74,INFORMATICA
4284,2,0,22,0,INFORMATICA
4285,2,0,23,0,INFORMATICA
4286,14,200,35,80.27,MECANICA
4287,14,250,10,80.21,MECANICA
4288,14,201,39,80.16,MECANICA
4289,14,236,14,79.49,MECANICA
4290,13,221,9,78.02,MECANICA
4291,13,202,18,77.82,MECANICA
4292,13,230,20,77.6,MECANICA
4293,12,235,10,85.61,MECANICA
4294,12,245,5,85.29,MECANICA
4295,12,240,10,84.25,MECANICA
4296,12,250,10,82.75,MECANICA
4297,12,235,15,82.61,MECANICA
4298,12,240,10,82.08,MECANICA
4299,12,212,23,82,MECANICA
4300,12,198,37,81.95,MECANICA
4301,12,240,10,81.9,MECANICA
4302,12,245,15,81.08,MECANICA
4303,12,225,10,80.67,MECANICA
4304,12,232,8,80.52,MECANICA
4305,12,200,15,79.39,MECANICA
4306,12,176,20,78.97,MECANICA
4307,12,200,40,78.59,MECANICA
4308,12,176,19,78.54,MECANICA
4309,12,197,18,78.3,MECANICA
4310,12,146,21,78.16,MECANICA
4311,12,179,36,77.79,MECANICA
4312,11,182,20,82.3,MECANICA
4313,11,203,19,78.18,MECANICA
4314,11,217,28,77.45,MECANICA
4315,10,250,10,93.91,MECANICA
4316,10,240,10,91.87,MECANICA
4317,10,250,10,90.58,MECANICA
4318,10,240,10,89.4,MECANICA
4319,10,240,10,89.27,MECANICA
4320,10,240,10,88.92,MECANICA
4321,10,250,10,88.51,MECANICA
4322,10,240,10,88.35,MECANICA
4323,10,235,5,87.55,MECANICA
4324,10,250,10,86.68,MECANICA
4325,10,240,10,86.44,MECANICA
4326,10,240,10,86.13,MECANICA
4327,10,240,20,85.2,MECANICA
4328,10,134,33,85.07,MECANICA
4329,10,240,10,85.06,MECANICA
4330,10,240,10,84.56,MECANICA
4331,10,240,10,84.56,MECANICA
4332,10,250,10,84.47,MECANICA
4333,10,240,10,84.1,MECANICA
4334,10,240,10,83.4,MECANICA
4335,10,240,10,83.27,MECANICA
4336,10,240,10,82.58,MECANICA
4337,10,250,10,82.55,MECANICA
4338,10,235,5,82.53,MECANICA
4339,10,235,10,82.39,MECANICA
4340,10,240,10,82.06,MECANICA
4341,10,226,19,81.96,MECANICA
4342,10,221,14,81.94,MECANICA
4343,10,235,10,81.88,MECANICA
4344,10,240,10,81.85,MECANICA
4345,10,225,10,81.8,MECANICA
