Carrera,NoSemestre,CrAprobados,Carga,Promedio,Semestre
MECANICA,2,26,29,83,Ago-Dic 2018
MECANICA,2,26,26,83.5,Ago-Dic 2018
MECANICA,2,26,26,83.5,Ago-Dic 2018
MECANICA,2,26,26,83.67,Ago-Dic 2018
MECANICA,2,21,29,83.8,Ago-Dic 2018
MECANICA,2,26,26,83.83,Ago-Dic 2018
MECANICA,2,21,26,84.4,Ago-Dic 2018
MECANICA,2,26,29,84.67,Ago-Dic 2018
MECANICA,2,12,30,85.67,Ago-Dic 2018
MECANICA,2,26,26,85.83,Ago-Dic 2018
MECANICA,2,26,29,85.83,Ago-Dic 2018
MECANICA,2,26,26,86,Ago-Dic 2018
MECANICA,2,26,26,86,Ago-Dic 2018
MECANICA,2,26,26,86.17,Ago-Dic 2018
MECANICA,2,26,26,86.67,Ago-Dic 2018
MECANICA,2,26,26,87,Ago-Dic 2018
MECANICA,2,26,26,87.83,Ago-Dic 2018
MECANICA,3,22,20,74.2,Ago-Dic 2018
MECANICA,3,22,27,74.8,Ago-Dic 2018
MECANICA,3,48,27,76.36,Ago-Dic 2018
MECANICA,3,38,32,76.89,Ago-Dic 2018
MECANICA,3,52,27,77.33,Ago-Dic 2018
MECANICA,3,36,27,77.38,Ago-Dic 2018
MECANICA,3,32,21,77.57,Ago-Dic 2018
MECANICA,3,43,27,78.4,Ago-Dic 2018
MECANICA,3,30,22,78.71,Ago-Dic 2018
MECANICA,3,49,30,79,Ago-Dic 2018
MECANICA,3,31,24,79,Ago-Dic 2018
MECANICA,3,47,27,79.09,Ago-Dic 2018
MECANICA,3,38,27,79.33,Ago-Dic 2018
MECANICA,3,52,27,79.42,Ago-Dic 2018
MECANICA,3,44,27,79.7,Ago-Dic 2018
MECANICA,3,32,27,79.71,Ago-Dic 2018
MECANICA,3,26,16,79.83,Ago-Dic 2018
MECANICA,3,49,27,79.91,Ago-Dic 2018
MECANICA,3,35,27,80,Ago-Dic 2018
MECANICA,3,47,27,80.45,Ago-Dic 2018
MECANICA,3,40,30,80.56,Ago-Dic 2018
MECANICA,3,43,26,80.8,Ago-Dic 2018
MECANICA,3,26,26,81,Ago-Dic 2018
MECANICA,3,35,25,81,Ago-Dic 2018
MECANICA,3,41,27,81.11,Ago-Dic 2018
MECANICA,3,47,27,81.36,Ago-Dic 2018
MECANICA,3,61,27,81.43,Ago-Dic 2018
MECANICA,3,42,27,81.6,Ago-Dic 2018
MECANICA,3,5,9,82,Ago-Dic 2018
MECANICA,3,53,27,82.33,Ago-Dic 2018
MECANICA,3,38,28,82.56,Ago-Dic 2018
MECANICA,3,47,27,82.91,Ago-Dic 2018
MECANICA,3,47,32,83,Ago-Dic 2018
MECANICA,3,57,32,83.08,Ago-Dic 2018
MECANICA,3,47,32,83.18,Ago-Dic 2018
MECANICA,3,38,32,83.44,Ago-Dic 2018
MECANICA,3,52,27,84,Ago-Dic 2018
MECANICA,3,57,22,84.31,Ago-Dic 2018
MECANICA,3,52,27,84.42,Ago-Dic 2018
MECANICA,3,33,32,84.63,Ago-Dic 2018
MECANICA,3,33,28,85.75,Ago-Dic 2018
MECANICA,3,17,22,85.75,Ago-Dic 2018
MECANICA,3,26,25,86.5,Ago-Dic 2018
MECANICA,3,47,27,86.55,Ago-Dic 2018
MECANICA,3,13,19,86.67,Ago-Dic 2018
MECANICA,3,52,27,87.25,Ago-Dic 2018
MECANICA,3,47,27,87.36,Ago-Dic 2018
MECANICA,3,13,9,87.67,Ago-Dic 2018
MECANICA,3,26,25,87.83,Ago-Dic 2018
MECANICA,3,52,27,87.92,Ago-Dic 2018
MECANICA,3,42,32,88.3,Ago-Dic 2018
MECANICA,3,47,27,88.55,Ago-Dic 2018
MECANICA,3,52,27,88.92,Ago-Dic 2018
MECANICA,3,52,27,89.75,Ago-Dic 2018
MECANICA,3,52,27,90.25,Ago-Dic 2018
MECANICA,3,52,27,90.58,Ago-Dic 2018
MECANICA,3,52,27,92,Ago-Dic 2018
MECANICA,3,13,9,92.33,Ago-Dic 2018
MECANICA,4,,18,0,Ago-Dic 2018
MECANICA,4,35,8,75.38,Ago-Dic 2018
MECANICA,4,48,29,75.55,Ago-Dic 2018
MECANICA,4,50,33,76.42,Ago-Dic 2018
MECANICA,4,52,23,76.5,Ago-Dic 2018
MECANICA,4,48,27,77.64,Ago-Dic 2018
MECANICA,4,74,29,77.88,Ago-Dic 2018
MECANICA,4,30,24,80.57,Ago-Dic 2018
MECANICA,4,70,29,80.81,Ago-Dic 2018
MECANICA,4,34,23,81.5,Ago-Dic 2018
MECANICA,4,69,29,81.75,Ago-Dic 2018
MECANICA,4,42,28,81.8,Ago-Dic 2018
MECANICA,4,74,34,83.35,Ago-Dic 2018
MECANICA,4,79,29,84.56,Ago-Dic 2018
MECANICA,4,74,29,84.88,Ago-Dic 2018
MECANICA,4,38,27,86,Ago-Dic 2018
MECANICA,4,51,29,86,Ago-Dic 2018
MECANICA,4,79,29,87.56,Ago-Dic 2018
MECANICA,4,79,29,87.72,Ago-Dic 2018
MECANICA,4,79,29,91.5,Ago-Dic 2018
MECANICA,5,68,20,76.13,Ago-Dic 2018
MECANICA,5,21,19,77,Ago-Dic 2018
MECANICA,5,53,30,77.17,Ago-Dic 2018
MECANICA,5,69,34,77.94,Ago-Dic 2018
MECANICA,5,26,20,78.17,Ago-Dic 2018
MECANICA,5,83,30,79.26,Ago-Dic 2018
MECANICA,5,26,20,79.33,Ago-Dic 2018
MECANICA,5,83,35,79.58,Ago-Dic 2018
MECANICA,5,88,34,79.85,Ago-Dic 2018
MECANICA,5,47,8,80.36,Ago-Dic 2018
MECANICA,5,56,22,80.54,Ago-Dic 2018
MECANICA,5,69,29,80.81,Ago-Dic 2018
MECANICA,5,88,35,80.9,Ago-Dic 2018
MECANICA,5,69,19,81.19,Ago-Dic 2018
MECANICA,5,108,30,81.33,Ago-Dic 2018
MECANICA,5,88,35,81.6,Ago-Dic 2018
MECANICA,5,66,34,81.67,Ago-Dic 2018
MECANICA,5,78,35,81.78,Ago-Dic 2018
MECANICA,5,78,30,83.61,Ago-Dic 2018
MECANICA,5,56,27,85.15,Ago-Dic 2018
MECANICA,5,88,29,85.4,Ago-Dic 2018
MECANICA,5,100,32,85.73,Ago-Dic 2018
MECANICA,5,93,29,86.52,Ago-Dic 2018
MECANICA,5,69,29,86.88,Ago-Dic 2018
MECANICA,5,114,30,88.08,Ago-Dic 2018
MECANICA,5,108,29,88.42,Ago-Dic 2018
MECANICA,5,108,29,89.54,Ago-Dic 2018
MECANICA,5,108,29,90.25,Ago-Dic 2018
MECANICA,5,108,29,92,Ago-Dic 2018
MECANICA,5,85,29,99.16,Ago-Dic 2018
MECANICA,6,55,29,78.23,Ago-Dic 2018
MECANICA,6,117,28,78.31,Ago-Dic 2018
MECANICA,6,114,26,78.6,Ago-Dic 2018
MECANICA,6,93,28,78.67,Ago-Dic 2018
MECANICA,6,99,29,78.82,Ago-Dic 2018
MECANICA,6,74,27,79.24,Ago-Dic 2018
MECANICA,6,108,28,80.58,Ago-Dic 2018
MECANICA,6,122,28,80.63,Ago-Dic 2018
MECANICA,6,98,22,80.77,Ago-Dic 2018
MECANICA,6,117,29,81.31,Ago-Dic 2018
MECANICA,6,132,33,81.76,Ago-Dic 2018
MECANICA,6,107,34,82.13,Ago-Dic 2018
MECANICA,6,102,29,82.74,Ago-Dic 2018
MECANICA,6,108,28,83.38,Ago-Dic 2018
MECANICA,6,105,31,85.17,Ago-Dic 2018
MECANICA,6,127,33,85.43,Ago-Dic 2018
MECANICA,7,79,19,74.94,Ago-Dic 2018
MECANICA,7,128,33,76.79,Ago-Dic 2018
MECANICA,7,98,25,77.09,Ago-Dic 2018
MECANICA,7,121,33,77.44,Ago-Dic 2018
MECANICA,7,110,8,78.17,Ago-Dic 2018
MECANICA,7,123,27,78.26,Ago-Dic 2018
MECANICA,7,88,20,78.65,Ago-Dic 2018
MECANICA,7,123,18,78.93,Ago-Dic 2018
MECANICA,7,132,28,78.97,Ago-Dic 2018
MECANICA,7,113,28,79.32,Ago-Dic 2018
MECANICA,7,122,28,79.37,Ago-Dic 2018
MECANICA,7,113,22,80.52,Ago-Dic 2018
MECANICA,7,88,28,80.6,Ago-Dic 2018
MECANICA,7,117,29,80.69,Ago-Dic 2018
MECANICA,7,127,29,80.86,Ago-Dic 2018
MECANICA,7,137,28,80.87,Ago-Dic 2018
MECANICA,7,140,28,81.65,Ago-Dic 2018
MECANICA,7,156,26,81.88,Ago-Dic 2018
MECANICA,7,155,31,81.91,Ago-Dic 2018
MECANICA,7,104,27,81.96,Ago-Dic 2018
MECANICA,7,141,28,83.58,Ago-Dic 2018
MECANICA,7,160,30,83.69,Ago-Dic 2018
MECANICA,7,118,19,84.15,Ago-Dic 2018
MECANICA,7,141,32,84.19,Ago-Dic 2018
MECANICA,7,160,26,84.37,Ago-Dic 2018
MECANICA,7,165,30,84.5,Ago-Dic 2018
MECANICA,7,155,27,84.85,Ago-Dic 2018
MECANICA,7,155,21,84.88,Ago-Dic 2018
MECANICA,7,137,27,85.2,Ago-Dic 2018
MECANICA,7,160,30,85.31,Ago-Dic 2018
MECANICA,7,161,30,86.14,Ago-Dic 2018
MECANICA,7,175,30,86.21,Ago-Dic 2018
MECANICA,7,165,30,86.81,Ago-Dic 2018
MECANICA,7,161,26,86.91,Ago-Dic 2018
MECANICA,7,170,30,88.89,Ago-Dic 2018
MECANICA,7,170,30,90.14,Ago-Dic 2018
MECANICA,7,146,24,90.41,Ago-Dic 2018
MECANICA,7,171,30,91.89,Ago-Dic 2018
MECANICA,8,122,30,76.81,Ago-Dic 2018
MECANICA,8,84,33,77.11,Ago-Dic 2018
MECANICA,8,155,30,78.35,Ago-Dic 2018
MECANICA,8,117,25,78.62,Ago-Dic 2018
MECANICA,8,169,32,83,Ago-Dic 2018
MECANICA,9,121,28,74.93,Ago-Dic 2018
MECANICA,9,108,19,76.42,Ago-Dic 2018
MECANICA,9,165,26,77.56,Ago-Dic 2018
MECANICA,9,136,20,77.7,Ago-Dic 2018
MECANICA,9,122,19,77.78,Ago-Dic 2018
MECANICA,9,132,32,78.45,Ago-Dic 2018
MECANICA,9,189,34,79.12,Ago-Dic 2018
MECANICA,9,170,19,79.3,Ago-Dic 2018
MECANICA,9,108,32,79.33,Ago-Dic 2018
MECANICA,9,177,33,79.44,Ago-Dic 2018
MECANICA,9,200,35,79.52,Ago-Dic 2018
MECANICA,9,151,19,79.88,Ago-Dic 2018
MECANICA,9,190,30,80.1,Ago-Dic 2018
MECANICA,9,196,20,80.28,Ago-Dic 2018
MECANICA,9,196,34,80.3,Ago-Dic 2018
MECANICA,9,201,20,80.75,Ago-Dic 2018
MECANICA,9,220,20,81.06,Ago-Dic 2018
MECANICA,9,215,25,81.55,Ago-Dic 2018
MECANICA,9,200,30,81.57,Ago-Dic 2018
MECANICA,9,201,39,81.7,Ago-Dic 2018
MECANICA,9,210,20,81.91,Ago-Dic 2018
MECANICA,9,200,35,81.91,Ago-Dic 2018
MECANICA,9,203,23,82.02,Ago-Dic 2018
MECANICA,9,206,24,82.04,Ago-Dic 2018
MECANICA,9,205,35,82.11,Ago-Dic 2018
MECANICA,9,216,14,82.21,Ago-Dic 2018
MECANICA,9,225,20,82.51,Ago-Dic 2018
MECANICA,9,215,25,83.19,Ago-Dic 2018
MECANICA,9,220,25,83.44,Ago-Dic 2018
MECANICA,9,210,20,83.57,Ago-Dic 2018
MECANICA,9,215,30,83.72,Ago-Dic 2018
MECANICA,9,216,29,84.38,Ago-Dic 2018
MECANICA,9,225,25,84.47,Ago-Dic 2018
MECANICA,9,206,24,85.04,Ago-Dic 2018
MECANICA,9,220,30,86,Ago-Dic 2018
MECANICA,9,225,25,86.12,Ago-Dic 2018
MECANICA,9,230,10,86.44,Ago-Dic 2018
MECANICA,9,112,22,86.76,Ago-Dic 2018
MECANICA,9,210,35,86.87,Ago-Dic 2018
MECANICA,9,220,30,87.98,Ago-Dic 2018
MECANICA,9,225,25,87.98,Ago-Dic 2018
MECANICA,9,220,25,88.81,Ago-Dic 2018
MECANICA,9,226,19,88.84,Ago-Dic 2018
MECANICA,9,220,30,89.08,Ago-Dic 2018
MECANICA,9,225,15,90.18,Ago-Dic 2018
MECANICA,9,225,25,91.57,Ago-Dic 2018
MECANICA,9,225,15,93.61,Ago-Dic 2018
MECANICA,10,207,20,77.76,Ago-Dic 2018
MECANICA,10,107,22,78.04,Ago-Dic 2018
MECANICA,10,183,30,78.95,Ago-Dic 2018
MECANICA,10,235,5,81.37,Ago-Dic 2018
MECANICA,10,144,28,81.81,Ago-Dic 2018
MECANICA,10,240,10,84.25,Ago-Dic 2018
MECANICA,10,225,20,86.06,Ago-Dic 2018
MECANICA,10,240,10,86.77,Ago-Dic 2018
MECANICA,10,240,10,88.87,Ago-Dic 2018
MECANICA,11,147,30,77.19,Ago-Dic 2018
MECANICA,11,177,28,78.33,Ago-Dic 2018
MECANICA,11,158,23,78.51,Ago-Dic 2018
MECANICA,11,177,23,78.77,Ago-Dic 2018
MECANICA,11,176,29,78.97,Ago-Dic 2018
MECANICA,11,215,20,78.98,Ago-Dic 2018
MECANICA,11,185,20,79.54,Ago-Dic 2018
MECANICA,11,235,15,79.86,Ago-Dic 2018
MECANICA,11,211,24,79.96,Ago-Dic 2018
MECANICA,11,197,30,80.28,Ago-Dic 2018
MECANICA,11,205,15,80.49,Ago-Dic 2018
MECANICA,11,235,10,81.08,Ago-Dic 2018
MECANICA,11,159,34,81.6,Ago-Dic 2018
MECANICA,11,215,30,81.87,Ago-Dic 2018
MECANICA,11,240,10,81.9,Ago-Dic 2018
MECANICA,11,250,10,81.91,Ago-Dic 2018
MECANICA,11,250,10,82.06,Ago-Dic 2018
MECANICA,11,230,10,82.16,Ago-Dic 2018
MECANICA,11,192,20,82.19,Ago-Dic 2018
MECANICA,11,211,29,82.26,Ago-Dic 2018
MECANICA,11,235,10,82.27,Ago-Dic 2018
MECANICA,11,250,10,83.92,Ago-Dic 2018
MECANICA,11,240,10,84.25,Ago-Dic 2018
MECANICA,11,225,15,84.57,Ago-Dic 2018
MECANICA,11,235,15,85,Ago-Dic 2018
MECANICA,11,250,10,85.08,Ago-Dic 2018
MECANICA,11,250,10,85.15,Ago-Dic 2018
MECANICA,12,182,25,77.22,Ago-Dic 2018
MECANICA,12,215,20,77.45,Ago-Dic 2018
MECANICA,12,211,20,78.22,Ago-Dic 2018
MECANICA,12,215,35,78.47,Ago-Dic 2018
MECANICA,12,225,10,78.84,Ago-Dic 2018
MECANICA,12,240,10,79,Ago-Dic 2018
MECANICA,12,240,10,79.19,Ago-Dic 2018
MECANICA,12,245,5,79.81,Ago-Dic 2018
MECANICA,12,230,15,81.18,Ago-Dic 2018
MECANICA,12,235,15,81.75,Ago-Dic 2018
MECANICA,13,220,25,77.52,Ago-Dic 2018
MECANICA,13,230,15,77.76,Ago-Dic 2018
MECANICA,13,206,35,79.49,Ago-Dic 2018
MECANICA,13,230,20,79.74,Ago-Dic 2018
MECANICA,13,195,25,79.88,Ago-Dic 2018
MECANICA,13,230,15,79.88,Ago-Dic 2018
MECANICA,13,173,28,80.16,Ago-Dic 2018
MECANICA,13,245,5,80.19,Ago-Dic 2018
MECANICA,13,225,10,81.47,Ago-Dic 2018
MECANICA,13,235,5,81.71,Ago-Dic 2018
MECANICA,13,206,39,84.51,Ago-Dic 2018
MECANICA,14,225,5,79.51,Ago-Dic 2018
MECANICA,14,215,15,80,Ago-Dic 2018
MECANICA,14,220,15,81.85,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,1,,25,0,Ago-Dic 2018
MECATRONICA,2,,26,0,Ago-Dic 2018
MECATRONICA,2,,26,0,Ago-Dic 2018
MECATRONICA,2,,27,0,Ago-Dic 2018
MECATRONICA,2,,26,0,Ago-Dic 2018
MECATRONICA,2,21,28,77,Ago-Dic 2018
MECATRONICA,2,25,28,79.5,Ago-Dic 2018
MECATRONICA,2,25,24,79.67,Ago-Dic 2018
MECATRONICA,2,20,28,80.4,Ago-Dic 2018
MECATRONICA,2,20,28,81,Ago-Dic 2018
MECATRONICA,2,25,24,81.17,Ago-Dic 2018
MECATRONICA,2,20,23,81.8,Ago-Dic 2018
MECATRONICA,2,25,27,81.83,Ago-Dic 2018
MECATRONICA,2,20,28,82,Ago-Dic 2018
MECATRONICA,2,25,28,83,Ago-Dic 2018
MECATRONICA,2,20,24,83.2,Ago-Dic 2018
MECATRONICA,2,20,28,83.6,Ago-Dic 2018
MECATRONICA,2,20,28,84,Ago-Dic 2018
MECATRONICA,2,16,28,84,Ago-Dic 2018
MECATRONICA,2,25,28,84.17,Ago-Dic 2018
MECATRONICA,2,16,23,84.25,Ago-Dic 2018
MECATRONICA,2,25,28,84.5,Ago-Dic 2018
MECATRONICA,2,20,31,84.8,Ago-Dic 2018
MECATRONICA,2,25,28,85.83,Ago-Dic 2018
MECATRONICA,2,25,28,86.83,Ago-Dic 2018
MECATRONICA,2,25,28,87.33,Ago-Dic 2018
MECATRONICA,2,25,31,87.5,Ago-Dic 2018
MECATRONICA,2,25,24,87.5,Ago-Dic 2018
MECATRONICA,2,25,28,88.33,Ago-Dic 2018
MECATRONICA,2,25,24,89.17,Ago-Dic 2018
MECATRONICA,2,25,28,92,Ago-Dic 2018
MECATRONICA,3,,27,0,Ago-Dic 2018
MECATRONICA,3,48,30,76.91,Ago-Dic 2018
MECATRONICA,3,38,27,77.89,Ago-Dic 2018
MECATRONICA,3,44,32,78.3,Ago-Dic 2018
MECATRONICA,3,29,33,79.57,Ago-Dic 2018
MECATRONICA,3,34,27,79.75,Ago-Dic 2018
MECATRONICA,3,49,27,79.82,Ago-Dic 2018
MECATRONICA,3,16,27,80.25,Ago-Dic 2018
MECATRONICA,3,53,27,80.33,Ago-Dic 2018
MECATRONICA,3,48,32,80.45,Ago-Dic 2018
MECATRONICA,3,29,19,80.57,Ago-Dic 2018
MECATRONICA,3,28,34,81.29,Ago-Dic 2018
MECATRONICA,3,29,19,81.71,Ago-Dic 2018
MECATRONICA,3,38,33,81.78,Ago-Dic 2018
MECATRONICA,3,53,27,82.17,Ago-Dic 2018
MECATRONICA,3,29,29,82.29,Ago-Dic 2018
MECATRONICA,3,53,27,82.33,Ago-Dic 2018
MECATRONICA,3,25,24,82.33,Ago-Dic 2018
MECATRONICA,3,29,24,82.43,Ago-Dic 2018
MECATRONICA,3,26,27,82.5,Ago-Dic 2018
MECATRONICA,3,53,27,82.58,Ago-Dic 2018
MECATRONICA,3,49,27,82.64,Ago-Dic 2018
MECATRONICA,3,53,27,82.67,Ago-Dic 2018
MECATRONICA,3,39,27,82.89,Ago-Dic 2018
MECATRONICA,3,48,27,83,Ago-Dic 2018
MECATRONICA,3,34,27,83,Ago-Dic 2018
MECATRONICA,3,43,27,83.1,Ago-Dic 2018
MECATRONICA,3,44,27,83.3,Ago-Dic 2018
MECATRONICA,3,39,28,83.56,Ago-Dic 2018
MECATRONICA,3,24,20,83.67,Ago-Dic 2018
MECATRONICA,3,39,28,83.67,Ago-Dic 2018
MECATRONICA,3,49,27,84.09,Ago-Dic 2018
MECATRONICA,3,35,32,84.25,Ago-Dic 2018
MECATRONICA,3,53,27,84.25,Ago-Dic 2018
MECATRONICA,3,34,32,84.25,Ago-Dic 2018
MECATRONICA,3,39,27,84.44,Ago-Dic 2018
MECATRONICA,3,43,27,84.5,Ago-Dic 2018
MECATRONICA,3,21,23,84.6,Ago-Dic 2018
MECATRONICA,3,53,27,84.75,Ago-Dic 2018
MECATRONICA,3,48,27,84.82,Ago-Dic 2018
MECATRONICA,3,53,27,85.42,Ago-Dic 2018
MECATRONICA,3,39,26,85.56,Ago-Dic 2018
MECATRONICA,3,49,24,85.73,Ago-Dic 2018
MECATRONICA,3,53,27,85.75,Ago-Dic 2018
MECATRONICA,3,20,22,85.8,Ago-Dic 2018
MECATRONICA,3,53,27,85.92,Ago-Dic 2018
MECATRONICA,3,53,23,85.92,Ago-Dic 2018
MECATRONICA,3,34,27,86.25,Ago-Dic 2018
MECATRONICA,3,53,27,86.33,Ago-Dic 2018
MECATRONICA,3,39,27,86.56,Ago-Dic 2018
MECATRONICA,3,53,27,86.58,Ago-Dic 2018
MECATRONICA,3,53,27,86.58,Ago-Dic 2018
MECATRONICA,3,40,31,86.78,Ago-Dic 2018
MECATRONICA,3,49,27,87.18,Ago-Dic 2018
MECATRONICA,3,53,27,87.33,Ago-Dic 2018
MECATRONICA,3,49,27,87.36,Ago-Dic 2018
MECATRONICA,3,49,27,87.45,Ago-Dic 2018
MECATRONICA,3,49,27,87.91,Ago-Dic 2018
MECATRONICA,3,49,27,88.09,Ago-Dic 2018
MECATRONICA,3,49,27,88.27,Ago-Dic 2018
MECATRONICA,3,49,27,89.45,Ago-Dic 2018
MECATRONICA,3,53,27,91.67,Ago-Dic 2018
MECATRONICA,3,58,27,91.69,Ago-Dic 2018
MECATRONICA,3,53,33,95,Ago-Dic 2018
MECATRONICA,3,49,27,95,Ago-Dic 2018
MECATRONICA,3,4,21,100,Ago-Dic 2018
MECATRONICA,4,62,23,78.79,Ago-Dic 2018
MECATRONICA,4,66,23,79.27,Ago-Dic 2018
MECATRONICA,4,48,14,79.82,Ago-Dic 2018
MECATRONICA,4,62,25,80.29,Ago-Dic 2018
MECATRONICA,4,34,28,80.38,Ago-Dic 2018
MECATRONICA,4,48,19,80.45,Ago-Dic 2018
MECATRONICA,4,66,24,80.53,Ago-Dic 2018
MECATRONICA,4,57,29,80.54,Ago-Dic 2018
MECATRONICA,4,76,25,80.76,Ago-Dic 2018
MECATRONICA,4,53,25,81.08,Ago-Dic 2018
MECATRONICA,4,63,12,81.29,Ago-Dic 2018
MECATRONICA,4,53,19,81.33,Ago-Dic 2018
MECATRONICA,4,56,25,81.62,Ago-Dic 2018
MECATRONICA,4,43,29,81.7,Ago-Dic 2018
MECATRONICA,4,80,25,82.17,Ago-Dic 2018
MECATRONICA,4,67,27,82.33,Ago-Dic 2018
MECATRONICA,4,62,23,82.43,Ago-Dic 2018
MECATRONICA,4,71,25,82.5,Ago-Dic 2018
MECATRONICA,4,62,27,82.64,Ago-Dic 2018
MECATRONICA,4,49,24,82.73,Ago-Dic 2018
MECATRONICA,4,40,24,82.78,Ago-Dic 2018
MECATRONICA,4,76,25,82.82,Ago-Dic 2018
MECATRONICA,4,56,24,83.15,Ago-Dic 2018
MECATRONICA,4,72,25,83.44,Ago-Dic 2018
MECATRONICA,4,71,23,83.56,Ago-Dic 2018
MECATRONICA,4,26,18,83.67,Ago-Dic 2018
MECATRONICA,4,53,28,83.75,Ago-Dic 2018
MECATRONICA,4,82,28,84.17,Ago-Dic 2018
MECATRONICA,4,75,25,84.41,Ago-Dic 2018
MECATRONICA,4,71,25,85.38,Ago-Dic 2018
MECATRONICA,4,71,25,85.5,Ago-Dic 2018
MECATRONICA,4,75,25,86.47,Ago-Dic 2018
MECATRONICA,4,80,25,86.89,Ago-Dic 2018
MECATRONICA,4,80,25,87.06,Ago-Dic 2018
MECATRONICA,4,76,29,87.41,Ago-Dic 2018
MECATRONICA,4,33,20,87.5,Ago-Dic 2018
MECATRONICA,4,80,25,88.44,Ago-Dic 2018
MECATRONICA,4,45,28,89.3,Ago-Dic 2018
MECATRONICA,4,76,25,90,Ago-Dic 2018
MECATRONICA,5,40,24,77.44,Ago-Dic 2018
MECATRONICA,5,56,28,78.69,Ago-Dic 2018
MECATRONICA,5,64,24,79.07,Ago-Dic 2018
MECATRONICA,5,78,24,80.12,Ago-Dic 2018
MECATRONICA,5,91,34,80.3,Ago-Dic 2018
MECATRONICA,5,63,25,80.57,Ago-Dic 2018
MECATRONICA,5,55,19,81,Ago-Dic 2018
MECATRONICA,5,72,24,81.38,Ago-Dic 2018
